epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1,lr
1,0.9406660195330878,0.7007202947160059,0.5849479410507373,0.777361486893948,0.7601246105919003,0.7118136012856064,0.655269422832307,9.972609476841367e-05
2,0.7743821878682828,0.7693957222191675,0.6608674741875367,0.7297619419584394,0.8121495327102803,0.732469484398916,0.6959680245699768,9.890738003669029e-05
3,0.7097724921341392,0.7887502061912355,0.6871322903002164,0.7588068771399441,0.8015576323987539,0.7391173468794067,0.6898157890630034,9.755282581475769e-05
4,0.6650453075064398,0.802496288557761,0.706025144114695,0.7501999075840753,0.7990654205607477,0.7345272472608858,0.6895230597979153,9.567727288213003e-05
5,0.6376816828510318,0.8096992357178204,0.7166074797485162,0.7001527024949451,0.7856697819314642,0.7493659334432771,0.6913789199601906,9.330127018922194e-05
6,0.6074590650406824,0.8201462583163799,0.7312347578830592,0.7640275048225468,0.7838006230529595,0.7346384870453504,0.691218622051604,9.045084971874738e-05
7,0.5850216709984767,0.8228404904602188,0.7341092120082043,0.6850747437747282,0.8202492211838006,0.759717658455649,0.7195188007223327,8.715724127386972e-05
8,0.5417748175013706,0.8388959146643207,0.760339130984409,0.7801946662958259,0.8277258566978193,0.7411882257712847,0.7238704130363576,8.345653031794292e-05
9,0.5364914222672609,0.8365315884972783,0.7543878287485885,0.7426748813684113,0.811214953271028,0.7415550775327493,0.7020776607149661,7.938926261462366e-05
10,0.5014722149735359,0.8464287678011767,0.770837984079505,0.7436817524821216,0.8052959501557633,0.7572447515498076,0.7066253890998351,7.500000000000001e-05
11,0.47441729551728407,0.8524220597129818,0.7816981905040856,0.7263376463494754,0.8084112149532711,0.7493405739427226,0.7035741992087917,7.033683215379003e-05
12,0.4519515918415074,0.8576455710122615,0.7907710022128402,0.7985924140500874,0.8130841121495327,0.7421116506244608,0.7125480671472115,6.545084971874738e-05
13,0.4135562947317249,0.8679276406224226,0.8077633683188596,0.7823577744207371,0.8345794392523365,0.749067437631472,0.7281206660473878,6.039558454088797e-05
14,0.39138192882862854,0.87403090119316,0.8167456396292779,0.7953048804989578,0.835202492211838,0.7571602255726078,0.7340163053407902,5.522642316338269e-05
15,0.3598146922028123,0.8833782372023973,0.8319504937835884,0.8667166767415599,0.8292834890965732,0.7481092336662736,0.7245826842022813,5.000000000000002e-05
16,0.33756519976558647,0.8902512783856601,0.8431783641317991,0.8493203897690662,0.8261682242990654,0.7561600645956648,0.7280691443124462,4.4773576836617344e-05
17,0.31541774849989457,0.8949799307197449,0.8496793997379157,0.8700706579301773,0.8314641744548287,0.7592846800980064,0.7363389948606092,3.9604415459112035e-05
18,0.2976840441128771,0.9014130972672788,0.8583049308609088,0.8546009604685658,0.8386292834890966,0.7698339215664933,0.7439783439568115,3.4549150281252636e-05
19,0.2538550660295183,0.9116401825479739,0.874813993338494,0.9767177707917489,0.8311526479750779,0.746107610745872,0.7287482992871805,2.966316784621e-05
20,0.241237218084065,0.9153241326222027,0.8818115087453442,0.9613740958804352,0.8348909657320872,0.7550769395938964,0.736590235919293,2.5000000000000015e-05
21,0.21109652838764914,0.9252762962555672,0.8963810169694936,1.0270892649463224,0.8311526479750779,0.74637673162912,0.7280724550432718,2.0610737385376352e-05
22,0.20863910350079468,0.9258811238796942,0.8961817310455806,1.040196458157587,0.8426791277258567,0.757566326670608,0.7460315496373123,1.654346968205711e-05
23,0.1880569800182701,0.9324242590861604,0.9082357802706313,1.0693513356050552,0.8404984423676013,0.7551609855484085,0.7403352471108766,1.2842758726130304e-05
24,0.16693751843728205,0.9378677077033045,0.9166836021942018,1.0877837883323036,0.8445482866043613,0.7569387043403795,0.7428956066013968,9.549150281252636e-06
25,0.1562934830713516,0.9392973002694233,0.9187940099662482,1.0844800791433342,0.8433021806853582,0.758371839762576,0.7430927327976896,6.698729810778068e-06
26,0.15495056178737862,0.9425963600373893,0.9225587423003633,1.1408212098296633,0.8420560747663551,0.7448132697586449,0.7355103182334004,4.322727117869953e-06
27,0.14661852588469773,0.9425413757079233,0.924068072616406,1.1615368755658322,0.846417445482866,0.7522771502425002,0.7445803292673896,2.447174185242324e-06
28,0.14251522682150397,0.9450156705338978,0.9281981449951899,1.145595856744294,0.8495327102803738,0.7487159800837413,0.7432686268569187,1.092619963309716e-06
29,0.14716508675514325,0.9450156705338978,0.9257679256246311,1.135098285879432,0.8433021806853582,0.7523894584141326,0.7388840702181276,2.7390523158633003e-07
30,0.13951825000791832,0.9443008742508385,0.9255829123420349,1.1592940734099522,0.8461059190031153,0.753205296178581,0.744321171820749,0.0
